SpotifyURI,Acousticness,Danceability,DurationMS,DynamicRange,Energy,Explicit,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,ReleaseDate,Sections,Speechiness,Tempo,TimeSignature,Valence,Hot
spotify:track:0sqQ9N6hY0ieocwrgxgJ9F,0.000295,0.479,199707,5.167999999999998,0.892,0,6.31e-05,9,0.067,-5.167000000000002,1,46,2011-01-01,7,0.0561,156.086,4,0.416,1
spotify:track:75Mf2hYXJI5pVV0qDYUBoj,0.0838,0.743,195907,21.543000000000003,0.611,1,0.0,2,0.219,-7.428,1,40,2011-01-01,8,0.365,74.185,3,0.159,1
spotify:track:2n8lekNlZSQzbyuQedd4Dx,0.0827,0.765,285867,8.261000000000001,0.725,1,0.0,2,0.0744,-5.651,1,47,2011-01-01,14,0.051,139.984,4,0.674,1
spotify:track:79tbwF4mSrYD60Oo41JTXY,0.0583,0.531,283173,5.566,0.7909999999999999,1,0.0,3,0.0885,-4.681,0,42,2011-01-01,8,0.271,143.077,4,0.5429999999999999,1
spotify:track:3RBluWmSoG2pGA1OePzGJI,0.00478,0.5429999999999999,265667,6.088000000000001,0.818,0,0.000368,4,0.0357,-3.611,1,56,2010-10-25,13,0.0398,139.898,4,0.6829999999999999,1
spotify:track:68LR4RQ7JLHwRodWxPOB0k,0.00557,0.831,285693,33.482,0.74,1,0.0,1,0.302,-3.723,1,54,2011-01-01,10,0.152,140.041,4,0.21,1
spotify:track:5KVbaJP4IOZmZZlj5v4jp2,0.221,0.433,436880,17.035999999999998,0.6679999999999999,0,0.0,9,0.126,-6.544,1,45,2011-02-25,12,0.211,70.47800000000002,4,0.35100000000000003,1
spotify:track:3pYDZTJM2tVBUhIRifWVzI,0.00334,0.753,219973,38.181,0.7290000000000001,0,5.6600000000000014e-05,11,0.073,-3.862,0,62,2010-11-19,9,0.0392,120.013,4,0.812,1
spotify:track:4lCv7b86sLynZbXhfScfm2,0.139,0.638,227880,13.175999999999998,0.826,0,0.0,8,0.0803,-4.968,1,72,2012-03-12,10,0.0479,124.072,4,0.649,1
spotify:track:09ZcYBGFX16X8GMDrvqQwt,0.0328,0.396,252853,9.379,0.629,1,0.0,9,0.183,-4.78,1,62,2011-01-18,13,0.0287,173.794,4,0.358,1
spotify:track:462tT5pBVstoLcOSJsBBKw,0.387,0.521,214733,25.825,0.6559999999999999,0,0.0,6,0.14300000000000002,-5.015,1,48,2010-01-01,11,0.0289,170.93900000000005,4,0.598,1
spotify:track:5qP1EhyVCDgyjqEMoJPUWA,0.271,0.61,225120,19.476,0.8370000000000001,0,1.22e-06,4,0.0955,-5.686,1,45,2011-01-01,9,0.0359,121.994,4,0.648,1
spotify:track:5qgAvjSTbjkTfICvUMH9WS,0.00219,0.713,175347,2.872,0.7070000000000001,0,0.0128,0,0.111,-4.582,1,39,2011-01-01,9,0.0715,124.984,4,0.638,1
spotify:track:2abHKI9Oox4NBEhOh3HMbq,0.00115,0.63,229720,12.51,0.86,0,1.19e-06,0,0.231,-6.117000000000001,1,61,2011-01-01,11,0.0327,95.978,4,0.911,1
spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,0.00496,0.733,236093,3.1,0.899,0,4.72e-05,0,0.3720000000000001,-4.237,1,73,2011-06-24,13,0.14300000000000002,127.086,4,0.76,1
spotify:track:53DB6LJV9B8sz0p1s6tlGS,0.0524,0.523,227773,52.753,0.805,1,0.0,3,0.0914,-5.473,1,63,2011-03-29,13,0.192,125.358,5,0.602,1
spotify:track:2u02eLj96Atd6TBxkH9YvN,0.0113,0.7659999999999999,243533,6.832000000000001,0.682,0,0.00016,1,0.104,-5.02,1,66,2010-11-15,15,0.0419,127.966,4,0.833,1
spotify:track:6SoUUr6i1X0GReHinApeKI,0.198,0.484,296560,28.823,0.727,0,0.00204,0,0.107,-6.107,1,53,2010-09-08,11,0.0358,120.066,4,0.21600000000000005,1
spotify:track:0KzEhOxVbub9dglj5mMyCc,0.463,0.496,236027,7.350000000000001,0.397,0,6.54e-06,1,0.128,-10.534,1,42,2010-01-01,12,0.0299,160.02100000000004,4,0.611,1
spotify:track:3ga3cmO4mb9dMhysyJUEaH,0.462,0.617,212693,8.024000000000001,0.465,0,0.000308,2,0.0885,-7.945,1,48,2010,9,0.0291,130.84799999999998,4,0.224,1
spotify:track:54QbmsN1P8JKzJlKfEVPLe,0.211,0.507,196320,22.677,0.654,0,4.25e-06,10,0.163,-6.327000000000001,1,24,2011-01-01,9,0.0467,179.955,4,0.197,1
spotify:track:4cyYC67XY3weSVmSLdKLP8,0.0449,0.43,292160,4.449,0.8859999999999999,0,0.0,0,0.0879,-5.811,1,63,2010-01-01,16,0.0828,187.38,3,0.8079999999999999,1
spotify:track:2oc1Oh7ONhVDBTvwQy8xBx,0.00948,0.604,213040,13.851,0.805,0,0.0006900000000000001,11,0.116,-6.272,1,17,2011-01-01,8,0.0414,123.977,4,0.269,1
spotify:track:2zSxo9FebD1H3kk7bTxNzA,0.236,0.4970000000000001,202400,12.902000000000001,0.797,0,2.86e-06,7,0.14300000000000002,-3.619,1,41,2011-01-01,11,0.0392,202.09,4,0.397,1
spotify:track:6XscPNlnKw0mnVYE7kvWRj,0.00164,0.494,199493,21.925,0.708,0,0.019,10,0.455,-2.994,1,17,2011-01-01,10,0.0426,113.995,4,0.579,1
spotify:track:61HQWI1Woxup7CnGwVUsdI,0.0587,0.644,219560,29.773000000000003,0.945,1,0.0,7,0.184,-3.534,1,54,2010-05-31,7,0.0717,91.017,4,0.573,1
spotify:track:6JH56gZC7EJDcoxabVcWVL,0.00572,0.6679999999999999,192276,8.956,0.8290000000000001,1,0.0,11,0.358,-2.748,0,41,2011-08-26,10,0.0334,127.0,4,0.648,1
spotify:track:3TCauNPqFiniaYHBvEVoHG,0.578,0.456,238560,15.555,0.573,0,3.05e-06,5,0.114,-3.866,0,70,2002-07-19,11,0.0275,76.19,4,0.0992,1
spotify:track:06Km3ZJ7x5Bbw6BzwvKNgq,0.0445,0.608,200773,21.885,0.833,0,0.0,11,0.206,-4.101,0,8,2011-01-01,9,0.0341,120.001,4,0.431,1
spotify:track:5xbtFVrkqpVD8lzHOI9lR7,0.245,0.462,208307,6.510999999999999,0.841,0,0.0,0,0.142,-5.6160000000000005,0,24,2011-01-01,7,0.0485,156.056,4,0.5529999999999999,1
spotify:track:1LomM3L6atrf79ZL7nHDp4,0.134,0.685,214827,2.0780000000000003,0.944,0,0.0,5,0.362,-5.19,1,58,2011-06-17,9,0.34,128.013,4,0.5429999999999999,1
spotify:track:0Q5U5alAt2pjop9331E5cQ,0.135,0.619,212240,22.373,0.701,0,0.0,3,0.16399999999999998,-5.495,0,35,2011-01-01,9,0.0305,129.899,4,0.45,1
spotify:track:0kuv7BqWNDprDao3Tb5flN,0.0217,0.263,258874,39.784,0.315,0,0.163,8,0.109,-10.797,1,36,2011-06-26,8,0.03,142.657,4,0.196,1
spotify:track:4dWjQ3wEfW6KPaaxCoaPH4,0.0693,0.595,224093,6.581999999999999,0.923,1,0.0,7,0.505,-3.449,1,50,2011-05-13,13,0.14400000000000002,125.029,4,0.782,1
spotify:track:6maXBs9zUY48m1UNHgTeRC,0.000236,0.445,210325,11.305,0.67,0,0.8,4,0.606,-5.232,0,49,2011-10-24,11,0.0326,115.415,4,0.401,1
spotify:track:5VKsvhjnjQ3IAspPjGiNPf,0.0498,0.517,260453,8.642000000000001,0.65,1,0.0,11,0.779,-4.896,0,47,2011-01-01,11,0.29600000000000004,131.401,5,0.418,1
spotify:track:36i9buM6LLNqaprbNZhUJ3,0.773,0.405,204173,8.899000000000003,0.371,0,0.0,3,0.109,-7.187,1,19,2011-01-01,9,0.0291,143.374,4,0.412,1
spotify:track:0x3TibRgnSqzkcwrqBd4iX,0.0369,0.7,228453,26.018,0.598,0,0.0,2,0.111,-7.782999999999999,1,69,2010-01-01,10,0.114,160.041,4,0.594,1
spotify:track:2rbDhOo9Fh61Bbu23T2qCk,0.299,0.5529999999999999,210200,17.566,0.502,0,0.0,0,0.764,-5.972,1,79,2018-10-05,8,0.0409,129.976,4,0.29600000000000004,1
spotify:track:461aKwfe43LKvJ1sm2BiHH,0.23,0.5760000000000001,213107,14.765,0.799,0,1.18e-06,7,0.14300000000000002,-5.385,1,13,2011-01-01,12,0.0451,149.98,4,0.189,1
spotify:track:5ilbsx6qkdgTZLptWIvXEV,0.000398,0.613,218267,16.229,0.917,0,9.69e-06,8,0.159,-4.754,1,58,2011-08-01,11,0.0637,140.001,4,0.77,1
spotify:track:4EDeBzhZMcHEx7A8IcDiaL,0.0642,0.4370000000000001,177867,30.98,0.8440000000000001,0,1.42e-06,8,0.124,-3.394,1,49,2009-09-24,10,0.0381,155.066,4,0.493,1
spotify:track:7gd01LMH2gBcoDngSt8sq9,0.0201,0.67,265813,13.850999999999999,0.6759999999999999,0,0.0,8,0.11,-4.725,1,68,2011-03-22,10,0.037000000000000005,114.974,4,0.349,1
spotify:track:2PzYqACbv12FNhrlHPfJEH,0.623,0.648,285747,24.697000000000006,0.3,0,4.46e-06,3,0.125,-14.74,0,51,2000-07-18,14,0.0498,99.989,4,0.294,1
spotify:track:5mvKuE9Lf9ARVXVXA32kK9,0.0281,0.638,223053,5.3420000000000005,0.831,0,3.06e-06,5,0.277,-3.944,1,59,2011-01-01,10,0.182,175.03799999999995,4,0.685,1
spotify:track:22L7bfCiAkJo5xGSQgmiIO,0.0796,0.541,299613,18.731,0.8029999999999999,1,1.7100000000000002e-05,1,0.17600000000000002,-3.284,1,74,2010-01-01,14,0.0738,142.135,4,0.221,1
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.0151,0.637,220733,46.557,0.843,0,0.0,5,0.0876,-5.4129999999999985,1,79,2010-10-05,12,0.0432,109.012,4,0.434,1
spotify:track:6jUMZqTfYABabGcK74L6KT,0.861,0.34700000000000003,215893,5.489000000000001,0.364,0,0.0,1,0.154,-6.04,1,18,2011-01-01,10,0.03,134.245,5,0.41,1
spotify:track:7qGHAkt0DcvSJNwBPF7e31,0.391,0.481,193920,18.548,0.493,0,0.0,7,0.21600000000000005,-6.447,1,30,2011-01-01,10,0.0312,135.825,4,0.355,1
spotify:track:32HGQzCUDOtHJ3qd57TpzY,0.0172,0.487,210013,13.075999999999999,0.647,0,0.0,6,0.18,-5.89,0,15,2011-01-01,10,0.0358,94.078,4,0.267,1
spotify:track:70ATm56tH7OrQ1zurYssz0,0.0869,0.594,283733,21.444000000000003,0.946,1,0.0,3,0.306,-4.521,1,70,2011-02-01,10,0.452,155.826,4,0.397,1
spotify:track:1uF9gqGNdvwTRi0tvlDgEQ,0.00363,0.667,168280,3.4370000000000003,0.802,0,0.0,1,0.108,-4.1160000000000005,1,4,2011-01-01,7,0.0399,104.948,4,0.8859999999999999,1
spotify:track:7IxVWmdabNVhfLBV3JD0nJ,0.0464,0.595,217987,21.177,0.506,0,0.000138,4,0.107,-9.682,1,66,2009-10-02,10,0.0388,141.981,4,0.34600000000000003,1
spotify:track:1j6OxgH4ZLKY2bIJ9k0RHz,0.0175,0.515,232587,26.775,0.805,0,0.0,5,0.208,-4.918,0,33,2011-10-11,10,0.0555,161.763,4,0.466,1
spotify:track:41ZoRomjH8tkdqItTnDGkM,0.0342,0.589,210413,4.026,0.92,0,0.0,11,0.138,-5.358,1,8,2011-01-01,12,0.0668,175.095,4,0.84,1
spotify:track:04BSvYghzdxjSJNpee36er,2.87e-05,0.413,200147,14.831,0.969,0,0.000753,4,0.371,-2.599,0,58,2011-06-06,10,0.119,164.99900000000005,4,0.374,1
spotify:track:1T1C9VVQ1lb60WxWZx7KoG,0.742,0.557,227760,35.031,0.406,0,0.0,4,0.113,-7.082999999999998,1,55,2010-01-01,10,0.0278,131.96,4,0.222,1
spotify:track:0c7wqpBLOTFr1yb70LHGFM,0.000153,0.833,180267,2.1820000000000004,0.921,0,0.000195,1,0.325,-5.455,1,43,2011-06-17,9,0.16,127.92,4,0.511,1
spotify:track:6s9GPlGYAUK6Nq5WlSuHuU,0.34600000000000003,0.487,229840,16.131,0.6679999999999999,0,4.56e-05,10,0.107,-4.251,1,41,2011-06-07,7,0.0321,90.083,4,0.184,1
spotify:track:2dPORt0s6aC8IXaXBvjmDu,0.463,0.578,185987,12.491,0.648,0,9.25e-06,2,0.0633,-5.106,1,35,2010-10-04,9,0.0522,178.011,4,0.813,1
spotify:track:0QkWikH5Z3U0f79T9iuF6c,0.000967,0.6609999999999999,249067,6.268000000000002,0.937,0,1.59e-05,10,0.355,-3.83,0,56,2011-01-01,12,0.0744,131.001,4,0.535,1
spotify:track:7neVcKsbivjMDIkdfoao5m,0.318,0.626,223253,26.392,0.67,1,0.0,7,0.0429,-5.381,1,53,2011-02-03,11,0.0534,73.422,4,0.523,1
spotify:track:0QEHPwL7DmksroF5MulAoc,0.0631,0.732,192867,11.610999999999999,0.972,0,0.000176,7,0.381,-3.196,1,47,2008-08-26,9,0.125,100.999,4,0.7240000000000001,1
spotify:track:1sQrCwV8vvtYLqa0KQlwE9,0.318,0.725,248813,6.506,0.625,0,0.0,9,0.0825,-7.595,0,61,2012-08-27,10,0.0741,132.108,4,0.845,1
spotify:track:3YGL3AMWxKgQ6S4ZKNpk8r,0.0395,0.68,212277,55.051,0.574,0,3.72e-06,7,0.627,-7.098,1,0,2011-03-22,13,0.153,155.89,4,0.264,1
spotify:track:6wxwluMol35MvBMIej6NNl,0.334,0.5760000000000001,247773,39.526,0.7509999999999999,0,0.0,0,0.139,-5.332999999999998,1,30,2011-01-01,9,0.0469,91.051,4,0.479,1
spotify:track:4DoSialsr7LJzGyrwsigjz,0.0177,0.588,223013,11.5,0.877,0,0.0,1,0.104,-3.279,0,26,2013-02-07,9,0.0291,114.968,4,0.636,1
spotify:track:7t8oQycrEftd8NuWdCcfQb,0.28600000000000003,0.433,247813,12.844,0.72,0,0.0,6,0.0936,-1.912,1,41,2011-01-01,14,0.0312,139.765,4,0.274,1
spotify:track:1M2l9ReoabUnvl6Y8jLUe7,0.458,0.667,273893,23.598000000000003,0.381,0,0.0,3,0.116,-7.494,1,65,2010-09-20,11,0.0294,135.97899999999998,4,0.199,1
spotify:track:1pzJboOZaDNwshBnOlNh3a,0.381,0.303,273880,18.164,0.384,0,5.14e-06,6,0.0661,-7.342,1,57,2011-06-24,12,0.0339,63.345,5,0.261,1
spotify:track:2a1o6ZejUi8U3wzzOtCOYw,0.0846,0.4,198773,35.506,0.915,0,0.0,0,0.0503,-4.89,1,74,2010-01-01,6,0.28,88.917,3,0.878,1
spotify:track:1N4jhCFeE0hrZGYfpJsSAF,0.0121,0.872,200803,11.442,0.7190000000000001,1,1.01e-06,2,0.246,-8.663,1,47,2011-02-16,12,0.235,101.967,4,0.32,1
spotify:track:1mX6SYJ1ZpcoxQUiER8wOI,0.000233,0.606,270387,46.791,0.942,0,7.07e-06,2,0.106,-3.618,1,61,2010-11-05,12,0.0357,110.98,4,0.373,1
spotify:track:3xuzbqmCALn6Ua8JeOrnZl,0.0631,0.738,211293,6.737,0.952,0,0.0,6,0.21600000000000005,-3.386,0,30,2011-05-10,10,0.0515,122.0,4,0.899,1
spotify:track:1Et2wMhDPqbu5y4sGRt6Ue,0.000599,0.6890000000000001,223653,17.701,0.7959999999999999,0,0.0,10,0.12,-5.472,1,45,2011-05-23,8,0.0406,118.029,4,0.857,1
spotify:track:2uq0ZXtL4mF5pvZ8LeVIDo,0.292,0.475,237520,14.684,0.688,0,0.0,9,0.118,-5.7189999999999985,1,50,2011-05-23,11,0.0469,167.93400000000003,4,0.415,1
spotify:track:2GA3eap88cOrNirTW6McSN,0.86,0.336,303827,10.933,0.374,0,0.0,6,0.16699999999999998,-8.177,1,36,2012-08-28,12,0.0374,92.508,4,0.18600000000000005,1
spotify:track:46uhQJt7GSn14w1b46rIvn,0.00972,0.471,232320,23.843000000000004,0.733,0,1.6100000000000002e-05,10,0.0942,-5.754,1,21,2011-01-01,8,0.0535,83.973,4,0.362,1
spotify:track:2z4U9d5OAA4YLNXoCgioxo,0.00472,0.578,220707,10.463,0.926,0,0.0127,6,0.14,-3.689,0,73,2011-03-08,9,0.0548,149.976,4,0.877,1
spotify:track:4OdlzQY1elrRbmXexXTvAp,0.016,0.585,164933,16.727,0.7170000000000001,0,0.0,6,0.406,-5.4220000000000015,0,36,2012-08-28,7,0.0362,140.94899999999996,4,0.282,1
spotify:track:13zhyZhlM0VzUpEW8aShcp,0.0207,0.642,219107,26.840999999999998,0.8859999999999999,0,0.0275,7,0.391,-6.151,1,43,2010-09-28,7,0.04,123.985,4,0.287,1
spotify:track:6MNjlV7s3Db9WqzfFlfN7e,0.233,0.359,256080,18.597,0.602,0,0.0,2,0.127,-5.525,1,41,2011-05-23,12,0.0335,161.62,3,0.263,1
spotify:track:42loEE51UDcecom9K8K4ei,0.22,0.6559999999999999,173360,7.414,0.877,0,0.0,9,0.0785,-5.6560000000000015,1,60,2011-01-01,8,0.0329,144.871,4,0.958,1
spotify:track:7v0mtl6oInUtHOmTk2b0gC,2.52e-05,0.511,259027,17.732,0.728,0,7.41e-05,11,0.0725,-4.874,0,59,2011-04-12,8,0.037000000000000005,138.179,4,0.541,1
spotify:track:2uk0YH2ahN0UE5jaCMa5jn,0.00116,0.57,307893,15.282999999999998,0.923,0,9.01e-06,5,0.141,-3.4330000000000003,1,45,2011-01-01,15,0.063,135.006,4,0.403,1
spotify:track:0ConttVd0Ebk3dLNquOmh0,0.406,0.68,279307,37.062,0.882,1,0.0,11,0.241,-3.883,1,61,2010-01-01,11,0.236,97.943,4,0.386,1
spotify:track:5FIp4LrsffxiHLhmmpCbCx,0.282,0.536,301987,40.789,0.65,0,1.16e-06,2,0.0876,-5.603,1,63,2011-03-07,16,0.0337,147.93,4,0.28800000000000003,1
spotify:track:2WCeDB0ppNhSVyiBNjPttT,0.894,0.29100000000000004,198707,20.115,0.156,0,0.0,5,0.116,-9.953,1,39,2011-05-23,8,0.0337,80.691,4,0.198,1
spotify:track:7tK1fO2PVs80OnVB1RSa89,0.341,0.565,245187,41.786,0.449,0,1.31e-05,11,0.132,-10.962,1,45,2010,8,0.0284,134.039,4,0.119,1
spotify:track:3ElRruui1pSlpqr5mLTn4y,0.2,0.5379999999999999,239307,15.094,0.721,0,0.000337,4,0.332,-4.641,0,41,2012-08-28,11,0.0534,123.42,4,0.33,1
spotify:track:6aD178OGxT0Z1NU36g52X5,0.0021,0.6759999999999999,239987,18.654,0.637,1,0.0,11,0.271,-6.856,1,47,2011-01-01,9,0.322,144.976,4,0.146,1
spotify:track:460opww0SOGYK2F4Lcv9gz,0.755,0.621,204600,8.624,0.455,0,0.0,8,0.334,-5.9929999999999986,0,52,2011-05-23,11,0.0371,104.871,4,0.6579999999999999,1
spotify:track:1rKBOL9kJfX1Y4C3QaOvRH,0.0987,0.614,201040,7.0889999999999995,0.857,0,0.0,1,0.177,-4.171,0,61,2010-10-11,7,0.111,164.146,4,0.677,1
spotify:track:07aAviYHmmianooIQN2JWq,0.732,0.28300000000000003,135907,14.406,0.358,0,0.0,10,0.141,-8.837,0,43,2011-05-23,6,0.0352,75.892,4,0.317,1
spotify:track:7qxgBX1BU0B2hwp7NjQV9Y,0.235,0.7440000000000001,179013,16.428,0.706,0,0.0,5,0.0601,-6.141,0,32,2011-01-01,8,0.0515,90.021,4,0.6659999999999999,1
spotify:track:6VWUOFXGwH1OgyPrfRONrn,0.116,0.944,217907,1.8230000000000004,0.76,1,0.0,11,0.113,-4.355,0,56,2012-05-28,16,0.0851,98.001,4,0.545,1
spotify:track:3O9nQmCkiA2VUAqQpkJZhD,0.0225,0.7190000000000001,187747,23.644000000000002,0.7120000000000001,1,0.0,8,0.0442,-5.242000000000001,1,58,2011-01-01,8,0.221,96.997,4,0.419,1
spotify:track:5rX60GiR64Epgri9Ubjzg9,0.0599,0.654,243800,11.905999999999999,0.599,0,0.0,11,0.161,-6.699,1,58,2010-09-13,10,0.0563,119.778,4,0.333,1
spotify:track:3mV41uxrSBgMI1Ws6O2gXx,0.045,0.7120000000000001,212187,4.0680000000000005,0.848,0,0.0,0,0.0769,-4.3660000000000005,1,34,2012-08-28,8,0.0367,119.967,3,0.614,1
spotify:track:3GHjSHDeB2Qy5BwGuNAIgD,0.8540000000000001,0.295,246147,11.025,0.402,0,0.0,5,0.469,-5.964,1,44,2012-08-28,12,0.0307,73.283,4,0.16,1
spotify:track:16JTNTeItVSx5wNtAXGTSJ,0.0296,0.669,234187,9.926,0.857,1,9.32e-06,5,0.0891,-5.175,0,52,2019-10-04,11,0.042,125.963,4,0.29100000000000004,1
spotify:track:2Y3jOksd3DVmmznyGvMwzM,0.665,0.472,98667,7.508999999999999,0.409,0,0.0,7,0.067,-6.561,1,44,2011-05-23,6,0.0678,179.65200000000004,4,0.807,1
spotify:track:3oEba5AKohMEKvRWqUkyCn,0.0521,0.769,220213,12.425999999999998,0.627,0,0.0,0,0.271,-6.273,1,38,2012-08-28,11,0.0392,125.397,4,0.847,1
spotify:track:0WbeozTUWSSRhtghJL8J1B,0.0713,0.5,219480,5.210000000000001,0.893,0,0.00338,9,0.225,-3.78,1,44,2011-05-23,11,0.0526,100.988,4,0.657,1
spotify:track:0vKuYHEs83maj9GNB8Y0Hp,0.00573,0.602,210987,30.863000000000003,0.784,0,0.0,7,0.179,-4.341,1,38,2011-05-06,11,0.227,93.048,4,0.5710000000000001,1
spotify:track:2c5Isyd07hWsl7AQia2Dig,0.0388,0.615,249560,33.098,0.871,1,0.0,1,0.246,-3.804,1,68,2011-01-01,11,0.281,119.149,5,0.338,1
spotify:track:4gzeYkzuzxuzAUTsGcdjqA,0.335,0.584,219000,9.181,0.524,0,0.0,4,0.11,-6.001,1,56,2008-01-01,9,0.0287,143.863,4,0.389,1
spotify:track:5O6yk6U8L3rTbFsIwuqe8H,0.952,0.305,250133,27.846999999999998,0.452,0,1.6800000000000002e-05,0,0.129,-6.077000000000001,0,65,2011-01-19,8,0.0293,79.83,4,0.21,1
spotify:track:2e9EZ2V5QGGZPMJacO3y0Y,0.138,0.705,250493,21.979,0.7020000000000001,1,0.0,0,0.364,-4.783,0,62,2010-10-01,6,0.108,140.059,4,0.7709999999999999,1
spotify:track:6Iocm6VMu6bVNYwiDoyQFW,0.158,0.392,238693,9.094,0.8390000000000001,0,0.0,7,0.3,-1.921,1,68,2010-01-01,8,0.193,168.00099999999995,4,0.232,1
spotify:track:0z5ZPs57J2KERwM1tBM2GF,0.0007070000000000001,0.365,248587,18.516,0.7509999999999999,1,0.0,2,0.318,-5.4289999999999985,1,69,2011-01-01,13,0.304,79.119,4,0.604,1
spotify:track:6FRutNNsVM2xVV3FAhVZLP,0.000273,0.56,221067,9.16,0.867,0,4.25e-05,1,0.135,-4.801,1,45,2011-05-23,9,0.0281,136.237,4,0.594,1
spotify:track:0aBKFfdyOD1Ttvgv0cfjjJ,0.0016600000000000002,0.551,219987,2.722,0.893,0,0.0,7,0.348,-2.628,1,64,2010-11-22,11,0.0543,125.083,4,0.794,1
spotify:track:6bdDMSGOpu4u2AT4rarSDc,0.657,0.555,214573,40.376999999999995,0.496,0,1.14e-06,4,0.106,-10.12,1,46,2010-07-12,9,0.14300000000000002,153.30100000000004,4,0.5429999999999999,1
spotify:track:3GZuofjHU2nu8kcifVt1SY,0.964,0.32,198147,20.974,0.0622,0,1.2e-06,5,0.0867,-10.938,1,43,2011-05-23,13,0.039,183.497,4,0.393,1
spotify:track:6haHIyPMUnVCZn6pHpyzM8,0.000178,0.434,425264,31.491999999999997,0.984,0,0.000226,10,0.08,-6.2010000000000005,1,56,2011-05-02,15,0.123,160.011,4,0.158,1
spotify:track:3744qov0yH77cUOwKS2PLW,0.0538,0.588,197040,6.502000000000001,0.8759999999999999,0,0.0,7,0.166,-4.809,1,37,2011-05-23,7,0.0321,120.907,4,0.584,1
spotify:track:2QVsMF4RRUvSsTvu4QG43n,0.5820000000000001,0.528,134200,5.249,0.446,0,0.0157,1,0.11,-8.665,1,31,2012-08-28,4,0.0337,175.979,4,0.742,1
spotify:track:2kXnOV5df9njPkGKOiYDfr,0.109,0.348,239373,11.735999999999999,0.484,0,0.0,0,0.125,-8.171,0,55,2011-05-23,8,0.0359,75.492,4,0.337,1
spotify:track:0sTyPK3qbH0u7dFJsEHQYm,0.119,0.823,256320,24.771,0.56,0,1.18e-05,0,0.105,-6.197,1,37,2011-05-23,11,0.0299,120.508,4,0.7979999999999999,1
spotify:track:0UZwcRQAk4QR09HtGRZhYC,0.0099,0.502,273467,23.756,0.948,0,4.54e-06,6,0.0809,-3.717,1,57,2009-01-01,10,0.121,139.97899999999998,4,0.102,1
spotify:track:7Dyq1bhhjknLKEGg4k5NLr,0.0103,0.648,228827,42.224,0.722,0,0.0,0,0.24,-4.813,0,58,2011-03-25,10,0.0427,132.97299999999998,4,0.389,1
spotify:track:0HZhYMZOcUzZKSFwPOti6m,0.726,0.349,246587,15.806,0.348,0,0.0,3,0.12,-6.142,1,72,2011-05-10,11,0.0316,74.541,4,0.0886,1
spotify:track:3rfhI32Il2hVRKDkuGeeen,0.0435,0.595,234453,2.483,0.913,0,0.0,10,0.259,-3.428,0,64,2011-06-17,14,0.0884,128.02100000000002,4,0.762,1
spotify:track:7qekEQyGFRim7qNhxzkaLo,0.433,0.493,184653,9.77,0.552,0,0.0,7,0.0969,-6.347,1,57,2011-04-19,7,0.0254,85.973,4,0.306,1
spotify:track:4iTGIE1P09KoG0ODB8KoGt,0.00554,0.607,246947,13.346999999999998,0.8420000000000001,0,0.0,11,0.26,-5.441,1,48,2011-05-23,11,0.0885,124.008,4,0.586,1
spotify:track:1gv4xPanImH17bKZ9rOveR,0.0048,0.7,202960,10.909,0.7090000000000001,1,0.0,7,0.0289,-5.006,1,74,2010-10-05,8,0.0839,122.019,4,0.625,1
spotify:track:2TAcwD5KcV9uY3O1tLGV15,0.039,0.485,184920,23.67,0.701,0,0.0,8,0.0977,-3.807,1,64,2011-02-08,9,0.0288,151.94799999999995,4,0.613,1
spotify:track:03yihw8LFlfZ3EfaLk1A1A,0.731,0.631,203493,17.711000000000006,0.35600000000000004,0,0.0,0,0.188,-9.22,1,36,2011-01-01,9,0.0296,119.927,4,0.373,1
spotify:track:4qEoqyPbLYnLOii6mKlIjI,0.00361,0.562,198107,16.747,0.768,0,0.0,1,0.0742,-5.006,0,62,2011-01-01,9,0.0488,139.968,4,0.218,1
spotify:track:7BmY7k9iiOp7tILNYKBv6A,0.56,0.333,294107,21.201,0.267,0,1.8e-06,3,0.287,-9.011,1,36,2011-05-23,13,0.0347,112.181,3,0.234,1
spotify:track:6LBcHFbzmKSgGjZapRE2B5,0.0571,0.565,215227,11.110999999999999,0.867,0,0.0,2,0.177,-2.503,1,52,2010-01-01,9,0.0318,125.867,4,0.325,1
spotify:track:5WZXfM7kHpZi7Zi6XlFgGy,0.006490000000000001,0.6940000000000001,264814,4.805999999999999,0.813,1,0.000467,1,0.249,-4.129,1,43,2014-04-15,10,0.335,127.834,4,0.741,1
spotify:track:5I6YA7oHtraxwWQzzCugDt,0.416,0.639,209693,8.33,0.916,1,0.0,6,0.53,-3.614,0,54,2010-01-01,11,0.211,93.939,4,0.511,1
spotify:track:7a1538puknbXpg5LnYNwBX,0.162,0.5539999999999999,219187,30.636,0.621,0,2.56e-05,11,0.155,-7.0760000000000005,1,39,2011-04-05,8,0.0269,155.817,4,0.151,1
spotify:track:2Adn2LNgkHMH5TelQVAu4n,0.203,0.6659999999999999,243920,17.740000000000006,0.87,0,0.0,11,0.0851,-5.004,0,64,2010-01-01,9,0.246,160.014,4,0.9,1
spotify:track:1DqdF42leyFIzqNDv9CjId,0.0033200000000000005,0.754,203867,9.257,0.804,0,0.0,4,0.0329,-3.177,1,70,2010-01-01,11,0.0853,119.968,4,0.818,1
