SpotifyURI,Acousticness,Danceability,DurationMS,DynamicRange,Energy,Explicit,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,ReleaseDate,Sections,Speechiness,Tempo,TimeSignature,Valence,Hot
spotify:track:0MlIk8qbe75CkgWNLLnkL4,0.601,0.782,139259,35.713,0.569,1,0.000165,8,0.0778,-10.164,1,0,2019-06-28,8,0.0609,139.985,4,0.22699999999999998,0
spotify:track:22B5JOjXDSru4IRVCmo8fb,9.35e-06,0.13699999999999998,208173,2.1599999999999997,0.515,0,0.0017,2,0.0828,-5.151,1,0,2014-09-24,8,0.0399,88.09899999999999,4,0.44,0
spotify:track:3Wg6fdmhGj49cNpbG2APlT,0.812,0.44799999999999995,288470,17.973,0.188,0,3.11e-06,8,0.107,-17.038,1,0,2018-06-14,13,0.0372,145.387,4,0.245,0
spotify:track:2e9jpPJXBCK2t8WA4r02r0,0.106,0.439,126360,14.308,0.511,0,5.48e-06,2,0.0771,-13.203,0,0,2013-10-08,8,0.0502,147.59,4,0.54,0
spotify:track:2HyxTpnkRVkG1CFpomwOSw,0.741,0.597,94126,6.123999999999999,0.0321,0,0.873,0,0.134,-11.324000000000002,1,8,2014-05-23,6,0.0496,145.107,3,0.514,0
spotify:track:2ZpfTvonEutyBpDUfluxZ0,0.9840000000000001,0.161,222551,19.942,0.0842,0,0.83,8,0.0518,-17.871,1,4,2019-07-06,12,0.0458,132.338,4,0.0389,0
spotify:track:2SX4duwSbOiT0YebP4Iwah,0.971,0.152,148427,32.563,0.121,0,0.927,3,0.0774,-15.942,1,1,2002-01-01,9,0.0388,76.635,4,0.0381,0
spotify:track:0iuGGCd2UUvuZCjboy744R,0.9159999999999999,0.514,156668,5.433000000000002,0.698,0,0.0324,4,0.15,-8.212,0,1,2020-01-08,9,0.035,106.711,4,0.9690000000000001,0
spotify:track:2MaQ8ahFItOM8h6rPB6Ymh,0.0165,0.598,128907,37.455,0.48100000000000004,0,0.759,7,0.0712,-8.613999999999999,0,0,2018-07-01,7,0.0322,108.009,4,0.073,0
spotify:track:6C8eTWm2iqryV6d9SCK6l8,0.8009999999999999,0.634,400267,19.409000000000002,0.381,0,0.0,5,0.11599999999999999,-8.346,0,0,2010-01-01,22,0.0293,124.815,3,0.358,0
spotify:track:6MO6mVv8OIl9kzQWsdiCjt,0.22,0.456,324724,11.967,0.494,0,0.672,8,0.102,-6.997999999999999,1,0,2014-05-25,12,0.0327,126.00399999999999,4,0.35200000000000004,0
spotify:track:366YXfdBPAPNplZydQ6EGU,0.244,0.6509999999999999,206987,21.103,0.37799999999999995,0,0.882,0,0.18100000000000002,-12.135,1,0,2010-01-26,7,0.0439,95.97200000000001,4,0.495,0
spotify:track:0D1ib6sZlQibuZLtFVzyIV,0.975,0.191,355480,23.421999999999997,0.07400000000000001,0,0.833,2,0.0783,-16.055,1,0,2005-06-07,18,0.0325,71.575,4,0.0394,0
spotify:track:6p0HlfAVULYvmc9Y7WWA0G,0.423,0.27899999999999997,174773,25.209,0.455,0,0.22899999999999998,9,0.0691,-8.215,1,16,2004,10,0.0338,122.73100000000001,4,0.135,0
spotify:track:0f0lJgg1KX21KpI9v9g5MU,0.0924,0.415,221267,9.593,0.46399999999999997,0,0.0,9,0.19699999999999998,-9.696,1,0,2007-01-01,12,0.0379,178.925,4,0.574,0
spotify:track:3KsNEl0OmXPzguIic75RTw,0.8,0.419,108053,3.168000000000001,0.525,0,0.9590000000000001,0,0.159,-15.300999999999998,1,4,2007-01-01,6,0.0404,94.182,3,0.512,0
spotify:track:0Ag8C7Hgf5ZK8gY6tCbhfA,0.33899999999999997,0.8270000000000001,212298,14.789,0.479,0,5.06e-06,9,0.23800000000000002,-10.985,1,0,2010-04-09,11,0.0542,125.959,4,0.9390000000000001,0
spotify:track:3451eW8WQ3ZdZDhiC11H6O,0.32299999999999995,0.52,239107,13.433,0.8079999999999999,0,0.0,7,0.7909999999999999,-3.312,1,0,2016-09-09,11,0.0332,118.648,3,0.594,0
spotify:track:3aDJF2755Wk1XtKzI0gX6Y,0.502,0.6409999999999999,107259,0.6980000000000004,0.922,0,0.894,8,0.24600000000000002,-6.284,1,0,2018-12-13,6,0.0369,157.317,4,0.966,0
spotify:track:1tU79f4s46u240R2z5B9S5,0.0188,0.561,198750,25.197,0.674,0,0.0161,10,0.0645,-14.284,1,0,2016-04-21,8,0.0456,128.003,4,0.207,0
spotify:track:45956r7fKLUhPjFUstiBj5,0.977,0.611,150000,30.338,0.51,0,0.879,5,0.0999,-15.421,1,38,2018-01-12,6,0.0431,103.444,3,0.795,0
spotify:track:0X4u6rsuK6o0b4Y4fBNjoP,0.987,0.495,150320,12.035,0.0292,0,0.955,8,0.113,-25.055,1,13,2017-05-12,6,0.0704,179.987,3,0.42100000000000004,0
spotify:track:3fl84wpIBG8COlfjWz3UdC,0.44799999999999995,0.12,539520,36.824,0.523,0,0.821,9,0.273,-11.610999999999999,0,0,2005-01-01,22,0.139,79.14,4,0.0357,0
spotify:track:4taACu7g9zUJnB5qUaeYU8,0.134,0.534,211917,3.5890000000000004,0.483,0,0.0,7,0.19899999999999998,-11.269,1,0,2010-07-02,11,0.0263,80.973,4,0.611,0
spotify:track:2oNfbZqx0Ah2N6h0fEDEi7,0.535,0.435,128893,17.134999999999998,0.287,0,0.00244,0,0.0783,-15.905,1,0,2018-08-24,7,0.0558,81.218,3,0.6809999999999999,0
spotify:track:3BgLmSNjdbb7abhIN44Dhs,0.604,0.23600000000000002,209907,25.579,0.562,0,0.945,9,0.161,-10.732000000000001,0,16,2019-09-06,9,0.0479,123.624,3,0.149,0
spotify:track:7rrxNnpSiMBZTzNUbLcXTQ,0.96,0.348,141507,20.67,0.109,0,0.22899999999999998,0,0.0752,-18.805,1,2,2009-02-24,5,0.0349,65.899,4,0.0381,0
spotify:track:6tZ6m0FPdmqnpNPPxZKpIJ,0.0258,0.266,54109,9.422,0.374,0,0.000106,2,0.606,-10.191,0,5,2010-12-03,3,0.0307,77.913,4,0.0591,0
spotify:track:3q3rvcEp65lNab31ryx896,3.75e-05,0.381,206689,26.346,0.915,0,3.5799999999999996e-05,4,0.34600000000000003,-10.367,0,0,2016-06-17,7,0.0678,184.98,4,0.386,0
spotify:track:4mX5fRd969CGkUgATKR2fq,0.747,0.14400000000000002,51467,11.650000000000002,0.34,0,0.983,4,0.10099999999999999,-22.218000000000004,1,24,2019-11-01,3,0.0516,103.316,5,0.0398,0
spotify:track:6ERFnGZcxmlvDVbBbzrEXR,0.762,0.35600000000000004,185289,12.597,0.41700000000000004,0,0.483,0,0.34,-9.902999999999999,1,3,2017-04-01,7,0.0369,149.895,3,0.779,0
spotify:track:1iMMTMudTg8cz5WGIuXI2t,0.77,0.562,42404,2.5639999999999996,0.585,0,0.8370000000000001,7,0.222,-13.895999999999999,1,0,2013-04-24,3,0.0438,101.10600000000001,4,0.59,0
spotify:track:41TeDKcKxxAjehxlNGkiVp,0.00175,0.336,294493,9.398,0.897,1,0.00037200000000000004,11,0.129,-5.9670000000000005,0,0,2016-08-20,9,0.142,179.368,4,0.155,0
spotify:track:0OgbfMIExCNouSrGBv6Yrr,0.9,0.5329999999999999,86275,5.503000000000003,0.396,0,0.96,0,0.11,-12.5,1,0,2018-09-12,4,0.0422,139.953,4,0.35700000000000004,0
spotify:track:6O8rYQvmhxPDoDHDndzFpQ,0.0009550000000000001,0.384,222800,22.068,0.555,0,0.493,0,0.179,-5.321000000000001,1,0,2004-01-01,9,0.039,126.234,4,0.375,0
spotify:track:1rKIyqZ8sl2NQMcqVxrq5V,0.174,0.35700000000000004,252865,19.631,0.43799999999999994,0,4.62e-06,5,0.32,-6.8260000000000005,1,0,2010-10-15,10,0.0298,149.838,3,0.34700000000000003,0
spotify:track:38Me648BgoakwffeMVAZGh,0.18899999999999997,0.52,232773,18.889,0.7979999999999999,0,0.0,8,0.0702,-6.0,1,0,2011-05-15,12,0.149,139.975,4,0.336,0
spotify:track:5Zj6HgNdSYVXbBt3GUyoKN,0.32799999999999996,0.191,192613,27.422,0.442,0,0.9109999999999999,9,0.0901,-14.630999999999998,1,1,2008-12-16,15,0.0481,79.977,5,0.0347,0
spotify:track:2bA7NwLzYy8JTZoS1wo2I9,0.8009999999999999,0.16699999999999998,235267,27.102,0.145,0,0.96,5,0.043,-18.607,1,0,2006-09-05,11,0.0357,78.979,3,0.0297,0
spotify:track:13vWnAQKjpcsy1GMW7IDU9,0.0529,0.413,252354,13.260000000000002,0.87,0,0.311,7,0.0694,-8.79,0,0,2019-05-11,10,0.0477,156.014,4,0.102,0
spotify:track:3ejvR7fsDhxVAJ7mCI0UHb,0.841,0.0897,144173,21.261999999999997,0.0632,0,0.6609999999999999,10,0.21899999999999997,-19.851,1,0,2000-06-15,5,0.0382,72.78699999999999,4,0.11900000000000001,0
spotify:track:6KoRYaW10TPRu9AZftKzQY,0.779,0.267,119849,16.442999999999998,0.149,0,0.9470000000000001,5,0.139,-19.281,1,3,2016-06-03,5,0.0376,105.59700000000001,5,0.0337,0
spotify:track:6O7ba6zKld5u7bvJzEg7fe,0.00309,0.326,237035,28.843,0.818,0,0.794,0,0.133,-7.91,1,21,2013-07-15,8,0.0329,131.939,4,0.22,0
spotify:track:22bQLDih82uDm3lJWOrnuu,0.255,0.441,216000,0.9969999999999994,0.961,0,3.2e-05,9,0.163,-4.125,1,0,2003-09-23,10,0.0896,164.825,4,0.853,0
spotify:track:2iwYfv5645tEa0ZniBE8yz,0.0008730000000000001,0.508,192776,12.315999999999999,0.755,0,9.42e-06,7,0.33899999999999997,-5.7139999999999995,1,0,2014-05-20,13,0.0331,116.03,4,0.48,0
spotify:track:505HcEj10OdDos5009WiKJ,6.330000000000001e-05,0.23800000000000002,131227,3.9410000000000007,0.775,0,0.0,1,0.10800000000000001,-9.181000000000001,0,0,2010-06-04,5,0.0437,132.001,4,0.385,0
spotify:track:56iSRbvxEqCspBL5QKlJ6n,0.281,0.435,75186,2.2269999999999994,0.414,0,0.0,9,0.159,-8.002,1,0,2013-11-29,3,0.0362,152.556,4,0.757,0
spotify:track:2BKFE9aHwdxEMhll1lJYA3,0.95,0.16399999999999998,223347,9.503,0.174,0,0.672,5,0.11199999999999999,-13.14,1,0,2003,11,0.0345,84.28399999999999,3,0.0381,0
spotify:track:6e3hUA2nRz4NZzodusH2is,0.995,0.478,189020,50.943999999999996,0.205,0,0.863,7,0.0573,-12.902999999999999,1,10,2017-10-06,8,0.044000000000000004,104.65,4,0.14,0
spotify:track:6JpC5iqto4dS9TNxb59Vbg,0.0061600000000000005,0.29600000000000004,229534,29.243000000000002,0.345,0,0.655,9,0.128,-9.947000000000001,0,0,2015-05-18,8,0.034,124.27,4,0.04,0
spotify:track:5Cig1cwuAvQVvNsis2WRXd,0.866,0.623,101080,14.019999999999998,0.276,0,2.36e-05,10,0.0923,-14.637,1,0,2018-08-03,5,0.0324,115.98299999999999,4,0.33399999999999996,0
spotify:track:0j64GsivuYw2kGTh28rgoy,0.917,0.158,40467,15.342999999999995,0.0985,0,0.996,0,0.11599999999999999,-27.837,1,13,2018-11-09,3,0.0366,78.241,4,0.031,0
spotify:track:6b4zVLftijnPm6Ezm17YTV,0.586,0.76,255692,36.674,0.613,0,1.55e-05,0,0.0603,-5.861000000000001,0,0,2019-09-04,10,0.0505,129.892,4,0.45399999999999996,0
spotify:track:2uHVnly6KMK3NtNDhiJ5aP,0.8390000000000001,0.0817,237640,31.363000000000003,0.24600000000000002,0,0.919,0,0.11,-17.824,1,30,2014-05-16,7,0.0401,82.72,4,0.0367,0
spotify:track:0eccKjM4rLIJvqvZeyX1xR,0.991,0.258,110054,7.641999999999999,0.183,0,0.882,7,0.287,-21.346,1,0,2016-07-06,6,0.0435,133.328,3,0.285,0
spotify:track:3903oaP4dye5YfNfNj2MB5,0.121,0.9279999999999999,203640,6.808,0.738,0,1.19e-06,6,0.301,-3.676,0,0,2001-10-16,12,0.0879,93.994,4,0.652,0
spotify:track:2Pin9DFEtp31t24k3BmS1f,0.18899999999999997,0.51,144840,14.412,0.547,0,0.243,4,0.135,-15.095999999999998,0,0,2018-02-24,8,0.0323,99.176,4,0.8959999999999999,0
spotify:track:5JxFGL7TrQ5Cn8G5CtVqc6,0.682,0.7979999999999999,78869,7.655000000000001,0.49200000000000005,0,0.00224,10,0.129,-11.901,1,8,2015-04-07,4,0.0369,104.898,4,0.787,0
spotify:track:65gNqiokF4ixFoGi7GXz7a,0.00807,0.6509999999999999,288541,15.917,0.7120000000000001,1,0.000126,2,0.348,-6.42,1,8,2010-05-04,14,0.19399999999999998,91.11200000000001,4,0.41100000000000003,0
spotify:track:4YkfvLMqEJltB9r1eLeUGj,0.313,0.659,212853,23.488000000000003,0.802,1,0.0,6,0.293,-7.763,1,3,2008-10-07,7,0.191,93.08200000000001,4,0.6829999999999999,0
spotify:track:6z2vIJBYIf51CXcSctB8DD,0.14300000000000002,0.361,90627,29.840999999999998,0.16899999999999998,0,0.629,7,0.107,-16.252,1,20,2013-08-11,5,0.0328,112.01799999999999,4,0.0394,0
spotify:track:5T9vjvTEi241UWeF8qpiku,0.9359999999999999,0.583,131000,3.7219999999999978,0.146,0,0.9009999999999999,8,0.0603,-19.834,1,0,2019-11-28,8,0.0511,122.611,4,0.5539999999999999,0
spotify:track:2UDBKnC7WrwsgQZPv87Gmv,0.69,0.145,202800,28.072,0.207,0,0.937,2,0.0808,-16.535999999999998,0,1,2000-06-03,8,0.0314,140.547,5,0.0847,0
spotify:track:0094niOvQVnDuJ1RlxfYoF,0.0035399999999999997,0.496,198627,5.19,0.9470000000000001,0,0.924,7,0.483,-6.1129999999999995,1,1,2010,12,0.0844,150.03799999999998,4,0.52,0
spotify:track:7J1PXz9JrU46dJhXWiuUYd,0.182,0.812,256641,19.593,0.6729999999999999,0,0.0,1,0.17600000000000002,-6.035,1,0,2017-05-22,13,0.33399999999999996,143.012,4,0.41700000000000004,0
spotify:track:790jn9vbIPMRzhH9Ft4Vji,0.106,0.165,165960,8.071000000000002,0.34,0,2.99e-05,11,0.0776,-13.870999999999999,1,28,2012-01-01,11,0.0311,88.93,4,0.317,0
spotify:track:6lelRPNSLKSky28Mz87cm0,0.000585,0.34,193481,5.062,0.917,1,0.000886,8,0.17300000000000001,-5.143,1,0,2015-04-28,8,0.0664,80.137,4,0.56,0
spotify:track:0ZAfibVn8CEx57z4m6vcwg,0.8759999999999999,0.111,133973,8.921000000000003,0.27699999999999997,0,0.5479999999999999,10,0.17300000000000001,-18.789,1,0,2017-09-28,7,0.0387,87.85,3,0.0462,0
spotify:track:3bjWifOvceH7lbtptuldA7,0.745,0.204,208016,12.094000000000001,0.299,0,0.9329999999999999,4,0.306,-14.407,0,0,2017-11-10,12,0.0385,124.384,3,0.0309,0
spotify:track:5ZiQEdWUxIMJrQIITI1bhC,0.153,0.722,59280,1.043,0.9790000000000001,1,0.0024100000000000002,10,0.27899999999999997,-6.462000000000001,0,0,2008-07-25,2,0.0575,110.0,4,0.711,0
spotify:track:3UMYsVDAjPaEQ6mokF5Tbu,0.0054600000000000004,0.7609999999999999,226333,13.845999999999998,0.41700000000000004,0,0.831,8,0.20600000000000002,-11.575999999999999,0,5,2019-06-06,15,0.304,173.99099999999999,4,0.36700000000000005,0
spotify:track:2FU4gEpQl8B4Ml9xaJgYwp,0.94,0.551,426827,25.339000000000002,0.121,0,0.17600000000000002,11,0.0881,-19.112000000000002,0,0,2010-06-20,17,0.0399,121.39,3,0.163,0
spotify:track:4FnQz87agnkX7LOef6rXaa,0.8140000000000001,0.61,374400,18.647000000000002,0.11,0,0.0,8,0.204,-30.458000000000002,1,0,2011-01-01,17,0.68,78.145,4,0.358,0
spotify:track:3VNiRfzW5xNdVghEMlv1hN,0.213,0.621,39343,8.096,0.8590000000000001,0,0.9640000000000001,7,0.292,-7.553,1,0,2012-02-03,3,0.0316,124.04,4,0.526,0
spotify:track:2EBeblupqhyQTo9KICxDnm,0.624,0.66,186520,9.832,0.7909999999999999,0,0.0883,2,0.0757,-7.457999999999999,1,0,2010-05-16,9,0.0443,168.018,4,0.58,0
spotify:track:7JKNpIU9jRdUkjnc7SJtTJ,0.0589,0.711,229407,47.267,0.5770000000000001,0,0.0,8,0.16399999999999998,-5.444,0,0,2019-11-23,10,0.237,166.97400000000002,4,0.341,0
spotify:track:7CHoVyPDkJlS82XLlY3Xye,0.00011399999999999999,0.205,100720,17.99,0.9940000000000001,0,0.0661,4,0.41200000000000003,-6.3839999999999995,1,0,2005-11-08,4,0.235,90.85,4,0.0332,0
spotify:track:5FKFoW9e1pWPToDks3hsBt,4e-05,0.253,76760,11.047,0.9540000000000001,0,0.835,0,0.185,-3.667,1,0,2016-02-20,4,0.0788,117.67200000000001,4,0.134,0
spotify:track:2qcwkp2mh8d4O7B70hJfEH,0.909,0.127,270200,21.06,0.113,0,0.85,4,0.11800000000000001,-22.090999999999998,1,10,2009-05-26,14,0.0434,84.23899999999999,3,0.0389,0
spotify:track:4eamQjY1rAaQGT2fmW060j,0.8140000000000001,0.0844,66038,29.992,0.341,0,0.853,10,0.14400000000000002,-15.929,1,0,2013-12-16,5,0.0423,82.64399999999999,3,0.0571,0
spotify:track:6smbUL9ojcs7rZ9UfEaOV9,0.07200000000000001,0.7929999999999999,215773,2.7890000000000006,0.879,0,0.0,0,0.659,-3.642,1,0,2004-10-22,9,0.105,94.977,4,0.6759999999999999,0
spotify:track:7EkcwUgKtHHFoEBSJuQt7g,0.8170000000000001,0.298,83827,13.666000000000002,0.29600000000000004,0,0.985,3,0.151,-13.985999999999999,1,0,2018-04-25,4,0.0443,116.745,4,0.077,0
spotify:track:4Gy0qTvYFMSlTqf8F4Yd0K,0.9059999999999999,0.159,258933,22.408,0.20199999999999999,0,0.9359999999999999,0,0.0769,-13.314,1,21,2004-01-01,11,0.0358,179.57299999999998,3,0.0993,0
spotify:track:73X2wKz0rLkDCEYEFc4shk,0.000408,0.9009999999999999,87707,7.301999999999998,0.81,0,0.9109999999999999,8,0.154,-17.63,1,0,2004-09-25,4,0.0722,125.12200000000001,4,0.184,0
spotify:track:77kKnkW6Hq9xgR1Ru2Fu3x,0.301,0.501,209053,12.142999999999999,0.27699999999999997,0,0.223,1,0.0974,-14.495999999999999,1,0,2013-04-02,9,0.0323,140.009,4,0.0382,0
spotify:track:1XntTcCU7Mabc3KeLr2u6P,0.73,0.611,572762,7.5310000000000015,0.483,0,0.0,2,0.182,-13.269,1,4,2011-04-26,26,0.654,129.722,4,0.6890000000000001,0
spotify:track:66QJ4vL7l9m1G9BBxzO89l,0.0241,0.586,138787,26.519,0.46299999999999997,0,0.9159999999999999,9,0.11900000000000001,-10.193,1,1,2002-03-18,9,0.0309,150.00799999999998,5,0.321,0
spotify:track:1DeIy5J2KbLXQTHuvS3kKW,0.899,0.0914,252707,30.986,0.23800000000000002,0,0.909,9,0.115,-15.062000000000001,0,22,2001-03-13,12,0.0365,76.76899999999999,4,0.038,0
spotify:track:7E18KDO1mDIFAdrKa3RaaT,0.00017900000000000001,0.182,195122,21.412,0.9309999999999999,0,0.76,7,0.461,-6.25,1,2,2019-04-26,8,0.0997,122.76100000000001,4,0.16699999999999998,0
spotify:track:0cdTxu33RWxolk5M8JU9yv,0.419,0.836,247800,8.462,0.37,0,0.000452,1,0.128,-11.144,1,0,2013-12-23,15,0.065,96.00399999999999,4,0.494,0
spotify:track:1MdrSs7j87Wur5dKdcPY6P,0.977,0.20600000000000002,95852,4.425000000000002,0.099,0,0.862,2,0.139,-23.096,0,0,2015-01-12,4,0.0321,85.931,3,0.141,0
spotify:track:5igfYdAZauWwukSIX9mpRG,0.914,0.235,53963,9.577,0.10800000000000001,0,0.545,2,0.0747,-20.324,1,0,2010-10-12,4,0.038,48.663999999999994,4,0.0373,0
spotify:track:3zxpluvaE4arpDdy8ZFspj,0.122,0.5479999999999999,170000,21.011999999999997,0.7959999999999999,0,0.632,5,0.10300000000000001,-7.178999999999999,1,1,2019-07-19,9,0.0291,159.939,4,0.634,0
spotify:track:2Z6gPTsVCtvARy6FPDzRIE,0.8959999999999999,0.157,106640,13.877,0.0259,0,0.8909999999999999,7,0.102,-18.739,1,0,2011-10-04,5,0.0485,63.973,4,0.0378,0
spotify:track:0AUPE8pvXw14ktnKao3qMz,0.03,0.284,100000,10.405,0.51,0,0.9229999999999999,8,0.309,-17.187,1,0,2016-03-07,8,0.0408,171.392,3,0.51,0
spotify:track:0SHF9oQLOsmdpLZdUyLy3w,0.73,0.769,204920,31.635,0.32899999999999996,0,0.894,7,0.106,-16.427,0,1,2020-01-09,8,0.0363,120.066,4,0.515,0
spotify:track:3juTloMpLR9sRvqVilpNHK,0.9520000000000001,0.22699999999999998,171520,5.87,0.33299999999999996,0,0.0075,7,0.245,-11.032,1,5,2014-10-27,6,0.0309,103.221,1,0.125,0
spotify:track:650njxRGnum9VTcLoJcLFr,0.0293,0.507,176960,21.355,0.631,0,1.77e-06,4,0.111,-5.457999999999999,1,0,2004-08-31,8,0.0309,115.829,4,0.34299999999999997,0
spotify:track:3plc1qw1DlGuMnjZepEgLL,0.00863,0.376,147368,37.118,0.7879999999999999,0,0.000197,6,0.688,-9.021,1,0,2014-02-24,7,0.14,120.321,4,0.282,0
spotify:track:0AO7bWzQj9kQ0lUMMpWA1T,0.139,0.45899999999999996,190981,18.845,0.522,0,0.0,10,0.325,-8.752,1,0,2014-05-25,11,0.0248,108.04,4,0.654,0
spotify:track:7MneTmWzK23oJXL7jsngae,0.847,0.121,354707,24.447,0.13699999999999998,0,0.917,1,0.0846,-15.589,1,0,2013-10-08,11,0.0338,77.046,3,0.0364,0
spotify:track:2soU6u0c64yGjiKOwI5aW5,0.442,0.574,201160,19.804,0.114,0,0.872,2,0.11199999999999999,-22.468000000000004,1,3,2002-01-01,8,0.0348,84.508,4,0.0364,0
spotify:track:2Uq9yTcSft2ix5voCBahUZ,0.263,0.83,358000,21.47,0.649,0,0.000611,7,0.11900000000000001,-9.333,1,0,2014-04-22,17,0.223,99.97399999999999,4,0.738,0
spotify:track:0Qvogg6eER6CIh8tBuKXw9,9.279999999999999e-05,0.183,122787,4.2989999999999995,0.993,0,0.94,5,0.716,-7.124,0,0,2012-01-03,6,0.12,139.516,4,0.0351,0
spotify:track:3HqO7AETIGa2XfKg7XFV1e,0.114,0.71,146326,3.6080000000000014,0.7490000000000001,1,0.0,0,0.139,-14.741,1,0,2016-03-05,6,0.645,152.987,4,0.34,0
spotify:track:74uQBhsf8oADfXIC9D0Rsw,0.991,0.18600000000000003,142893,9.676,0.09300000000000001,0,0.574,7,0.29600000000000004,-12.710999999999999,0,0,2008-01-25,8,0.0372,85.92,3,0.0537,0
spotify:track:5IT2dgJee2Xw0mt2ZuiGtd,0.585,0.519,143627,8.773000000000001,0.34,0,0.877,10,0.147,-12.767000000000001,1,0,2010-02-01,6,0.0333,171.938,4,0.133,0
spotify:track:48mw2kVvOt9OyoqL5eUTBR,0.0115,0.7040000000000001,193893,8.183,0.792,1,0.0,10,0.613,-5.593999999999999,0,5,2003-11-04,10,0.313,95.79,4,0.561,0
spotify:track:1RQs5mRuPClr06G5j5F5EQ,3.67e-06,0.315,134427,18.49,0.9940000000000001,0,0.89,2,0.161,-3.17,1,34,2015-02-03,7,0.0704,158.982,4,0.146,0
spotify:track:4EDtVbCo4zsx5FPivWnRpi,0.493,0.252,251194,28.257,0.332,0,0.977,2,0.0826,-15.843,1,0,2017-06-16,7,0.0444,85.98200000000001,4,0.158,0
spotify:track:5b8oYaZN34RkPMmInBDmOS,0.929,0.58,302184,11.043,0.392,0,0.0,0,0.121,-10.549000000000001,1,0,2019-03-04,13,0.237,124.59299999999999,5,0.213,0
spotify:track:2MRQw01L9bsbL8OIBkyv7i,0.157,0.267,100693,0.8469999999999998,0.626,0,0.639,9,0.196,-2.62,1,0,2012-10-31,4,0.0379,153.01,4,0.0372,0
spotify:track:75dNGfSLqvcBaMDvWM1Lyg,0.909,0.34,264520,24.461,0.22399999999999998,0,0.8859999999999999,8,0.0837,-11.485999999999999,1,11,2002-03-26,10,0.0335,149.097,4,0.157,0
spotify:track:6GSOZJ5ztzvV2KMNH4jqKG,0.00114,0.309,241475,24.967,0.485,0,0.8440000000000001,7,0.12300000000000001,-10.026,1,0,2017-07-26,9,0.0473,133.075,4,0.0737,0
spotify:track:0XCNt0rYprvG0nsyuzfUlO,0.0366,0.7070000000000001,192876,4.814,0.831,1,0.0,1,0.35600000000000004,-5.027,1,0,2018-07-14,7,0.162,85.50200000000001,4,0.306,0
spotify:track:1ztijnnrijGLXsLm5t29Wb,0.248,0.512,249533,27.010000000000005,0.32,0,0.0188,4,0.0908,-15.960999999999999,1,0,2004-01-06,13,0.031,72.994,4,0.23600000000000002,0
spotify:track:2ZwXCVcN3Iq2Ob2BM7Xie5,0.618,0.377,28653,6.071000000000001,0.713,0,0.917,0,0.556,-9.087,1,0,2012-07-04,2,0.0417,115.204,4,0.379,0
spotify:track:37y2nC9ui9t1O3h0wGFz6C,0.16,0.46,58594,7.157,0.483,0,0.856,10,0.271,-10.033,1,3,2018-02-11,4,0.032,159.83,4,0.795,0
spotify:track:6Bu9z6UahLAwfZz4EiFSt9,0.0183,0.603,242818,11.431,0.9390000000000001,1,0.0,8,0.23800000000000002,-4.163,1,4,2018-11-20,12,0.332,168.1,4,0.619,0
spotify:track:36DAGkSZBzWUWG0BwIyVkd,0.941,0.0846,201627,27.781999999999996,0.0752,0,0.912,10,0.10099999999999999,-23.575,1,0,2016-11-01,11,0.0398,75.209,4,0.10400000000000001,0
spotify:track:25NwxihGczBJN1UO3591QS,0.0121,0.596,158360,27.6,0.731,0,9.99e-06,2,0.335,-5.809,1,6,2007-02-06,8,0.0262,110.075,4,0.508,0
spotify:track:0MLLwqpyoRVQHpInFqblqQ,0.825,0.449,451747,12.568,0.47,0,0.9520000000000001,11,0.13699999999999998,-16.777,1,0,2010-10-01,23,0.0349,144.989,4,0.0772,0
spotify:track:4x1LlGiCWv2JHuo7Y5PBJY,0.034,0.47200000000000003,339853,8.456,0.629,0,0.0,5,0.075,-7.142,1,0,2007-08-09,13,0.0579,95.104,4,0.604,0
spotify:track:3FSHmP8DNYDOONfyK1Fnwy,0.0061,0.375,144607,20.808000000000003,0.434,0,0.0005639999999999999,10,0.127,-10.390999999999998,1,0,2015-01-17,7,0.0363,137.86,4,0.12300000000000001,0
spotify:track:6BjfE1Ay838YsCjfS69WOT,0.67,0.19399999999999998,184960,14.065999999999999,0.556,0,0.877,9,0.18,-9.811,0,5,2005-01-01,12,0.0471,176.768,3,0.285,0
spotify:track:4U9hajHJh9BONY1DT9NraU,0.948,0.0866,229086,13.618,0.14300000000000002,0,0.746,7,0.102,-17.477999999999998,1,5,2015-05-19,7,0.0404,85.05799999999999,3,0.0371,0
spotify:track:57u5hB1vYnfCKvi7fqCQ3P,0.726,0.66,37133,6.196000000000001,0.63,0,0.6609999999999999,6,0.0448,-12.312000000000001,1,0,2013-01-01,3,0.0618,94.822,4,0.6890000000000001,0
spotify:track:6uxDop5EyC7R3NY4NIDT1w,0.255,0.301,132853,12.655999999999999,0.000539,0,0.612,4,0.0709,-15.262,1,0,2001-10-13,3,0.0388,120.82600000000001,4,0.816,0
spotify:track:0YvwxRBsPfzmK6VbeLXrJF,0.948,0.209,236520,26.943,0.174,0,0.8440000000000001,7,0.18100000000000002,-14.064,1,0,2003-06-01,12,0.0339,101.552,4,0.0387,0
spotify:track:6kPybztBv37YZPPRgw6b4E,0.589,0.5579999999999999,229254,18.725,0.602,0,1.14e-06,7,0.142,-6.557,1,0,2017-12-23,10,0.38299999999999995,131.736,4,0.586,0
